topic,key,t_s,value
/planning/diagnostics,cycle_ms,61.309,10.683208
/control/diagnostics,cycle_time_ms,61.32,0.0
/control/diagnostics,cycle_time_ms,61.34,0.0
/control/diagnostics,cycle_time_ms,61.36,0.0
/control/diagnostics,cycle_time_ms,61.38,0.0
/control/diagnostics,cycle_time_ms,61.4,0.0
/planning/diagnostics,cycle_ms,61.408,10.260247
/control/diagnostics,cycle_time_ms,61.42,0.0
/control/diagnostics,cycle_time_ms,61.44,0.0
/control/diagnostics,cycle_time_ms,61.46,0.0
/control/diagnostics,cycle_time_ms,61.48,0.0
/control/diagnostics,cycle_time_ms,61.5,0.0
/planning/diagnostics,cycle_ms,61.508,9.386528
/control/diagnostics,cycle_time_ms,61.52,0.0
/control/diagnostics,cycle_time_ms,61.54,0.0
/control/diagnostics,cycle_time_ms,61.56,0.0
/control/diagnostics,cycle_time_ms,61.58,0.0
/control/diagnostics,cycle_time_ms,61.6,0.0
/planning/diagnostics,cycle_ms,61.609,10.784015
/control/diagnostics,cycle_time_ms,61.62,0.0
/control/diagnostics,cycle_time_ms,61.64,0.0
/control/diagnostics,cycle_time_ms,61.66,0.0
/control/diagnostics,cycle_time_ms,61.68,0.0
/control/diagnostics,cycle_time_ms,61.7,0.0
/planning/diagnostics,cycle_ms,61.708,9.579646
/control/diagnostics,cycle_time_ms,61.72,0.0
/control/diagnostics,cycle_time_ms,61.74,0.0
/control/diagnostics,cycle_time_ms,61.76,0.0
/control/diagnostics,cycle_time_ms,61.78,0.0
/control/diagnostics,cycle_time_ms,61.8,0.0
/planning/diagnostics,cycle_ms,61.807,9.805987
/control/diagnostics,cycle_time_ms,61.82,0.0
/control/diagnostics,cycle_time_ms,61.84,0.0
/control/diagnostics,cycle_time_ms,61.86,0.0
/control/diagnostics,cycle_time_ms,61.88,0.0
/control/diagnostics,cycle_time_ms,61.9,0.0
/planning/diagnostics,cycle_ms,61.907,8.50641
/control/diagnostics,cycle_time_ms,61.92,0.0
/control/diagnostics,cycle_time_ms,61.94,0.0
/control/diagnostics,cycle_time_ms,61.96,0.0
/control/diagnostics,cycle_time_ms,61.98,0.0
/control/diagnostics,cycle_time_ms,62.0,0.0
/planning/diagnostics,cycle_ms,62.007,9.064258
/control/diagnostics,cycle_time_ms,62.02,0.0
/control/diagnostics,cycle_time_ms,62.04,0.0
/control/diagnostics,cycle_time_ms,62.06,0.0
/perception/diagnostics,ground_ms,62.0,3.120493
/perception/diagnostics,cluster_ms,62.0,16.632223
/perception/diagnostics,fit_ms,62.0,2.498978
/perception/diagnostics,track_ms,62.0,0.106969
/perception/diagnostics,total_ms,62.0,22.602085
/control/diagnostics,cycle_time_ms,62.08,0.0
/control/diagnostics,cycle_time_ms,62.1,0.0
/planning/diagnostics,cycle_ms,62.108,7.748344
/control/diagnostics,cycle_time_ms,62.12,0.0
/control/diagnostics,cycle_time_ms,62.14,0.0
/control/diagnostics,cycle_time_ms,62.16,0.0
/control/diagnostics,cycle_time_ms,62.18,0.0
/control/diagnostics,cycle_time_ms,62.2,0.0
/planning/diagnostics,cycle_ms,62.204,6.500538
/control/diagnostics,cycle_time_ms,62.22,0.0
/control/diagnostics,cycle_time_ms,62.24,0.0
/control/diagnostics,cycle_time_ms,62.26,0.0
/control/diagnostics,cycle_time_ms,62.28,0.0
/control/diagnostics,cycle_time_ms,62.3,0.0
/planning/diagnostics,cycle_ms,62.303,5.733815
/control/diagnostics,cycle_time_ms,62.32,0.0
/control/diagnostics,cycle_time_ms,62.34,0.0
/control/diagnostics,cycle_time_ms,62.36,0.0
/control/diagnostics,cycle_time_ms,62.38,0.0
/planning/diagnostics,cycle_ms,62.4,3.814424
/control/diagnostics,cycle_time_ms,62.4,0.0
/control/diagnostics,cycle_time_ms,62.42,0.0
/control/diagnostics,cycle_time_ms,62.44,0.0
/control/diagnostics,cycle_time_ms,62.46,0.0
/control/diagnostics,cycle_time_ms,62.48,0.0
/control/diagnostics,cycle_time_ms,62.5,0.0
/planning/diagnostics,cycle_ms,62.501,2.797623
/control/diagnostics,cycle_time_ms,62.52,0.0
/control/diagnostics,cycle_time_ms,62.54,0.0
/control/diagnostics,cycle_time_ms,62.56,0.0
/control/diagnostics,cycle_time_ms,62.58,0.0
/control/diagnostics,cycle_time_ms,62.6,0.0
/planning/diagnostics,cycle_ms,62.603,2.701576
/control/diagnostics,cycle_time_ms,62.62,0.0
/control/diagnostics,cycle_time_ms,62.64,0.0
/control/diagnostics,cycle_time_ms,62.66,0.0
/control/diagnostics,cycle_time_ms,62.68,0.0
/control/diagnostics,cycle_time_ms,62.7,0.0
/planning/diagnostics,cycle_ms,62.703,3.576071
/control/diagnostics,cycle_time_ms,62.72,0.0
/control/diagnostics,cycle_time_ms,62.74,0.0
/control/diagnostics,cycle_time_ms,62.76,0.0
/control/diagnostics,cycle_time_ms,62.78,0.0
/control/diagnostics,cycle_time_ms,62.8,0.0
/planning/diagnostics,cycle_ms,62.8,4.16182
/control/diagnostics,cycle_time_ms,62.82,0.0
/control/diagnostics,cycle_time_ms,62.84,0.0
/control/diagnostics,cycle_time_ms,62.86,0.0
/control/diagnostics,cycle_time_ms,62.88,0.0
/control/diagnostics,cycle_time_ms,62.9,0.0
/planning/diagnostics,cycle_ms,62.901,2.968281
/control/diagnostics,cycle_time_ms,62.92,0.0
/control/diagnostics,cycle_time_ms,62.94,0.0
/control/diagnostics,cycle_time_ms,62.96,0.0
/control/diagnostics,cycle_time_ms,62.98,0.0
/control/diagnostics,cycle_time_ms,63.0,0.0
/planning/diagnostics,cycle_ms,63.003,2.743863
/control/diagnostics,cycle_time_ms,63.02,0.0
/control/diagnostics,cycle_time_ms,63.04,0.0
/perception/diagnostics,ground_ms,63.0,3.128668
/perception/diagnostics,cluster_ms,63.0,17.392137
/perception/diagnostics,fit_ms,63.0,3.08706
/perception/diagnostics,track_ms,63.0,0.116016
/perception/diagnostics,total_ms,63.0,23.842051
/control/diagnostics,cycle_time_ms,63.06,0.0
/control/diagnostics,cycle_time_ms,63.08,0.0
/control/diagnostics,cycle_time_ms,63.1,0.0
/planning/diagnostics,cycle_ms,63.101,2.72069
/control/diagnostics,cycle_time_ms,63.12,0.0
/control/diagnostics,cycle_time_ms,63.14,0.0
/control/diagnostics,cycle_time_ms,63.16,0.0
/control/diagnostics,cycle_time_ms,63.18,0.0
/control/diagnostics,cycle_time_ms,63.2,0.0
/planning/diagnostics,cycle_ms,63.202,2.735969
/control/diagnostics,cycle_time_ms,63.22,0.0
/control/diagnostics,cycle_time_ms,63.24,0.0
/control/diagnostics,cycle_time_ms,63.26,0.0
/control/diagnostics,cycle_time_ms,63.28,0.0
/control/diagnostics,cycle_time_ms,63.3,0.0
/planning/diagnostics,cycle_ms,63.3,2.551004
/control/diagnostics,cycle_time_ms,63.32,0.0
/control/diagnostics,cycle_time_ms,63.34,0.0
/control/diagnostics,cycle_time_ms,63.36,0.0
/control/diagnostics,cycle_time_ms,63.38,0.0
/control/diagnostics,cycle_time_ms,63.4,0.0
/planning/diagnostics,cycle_ms,63.402,2.610816
/control/diagnostics,cycle_time_ms,63.42,0.0
/control/diagnostics,cycle_time_ms,63.441,0.0
/control/diagnostics,cycle_time_ms,63.46,0.0
/control/diagnostics,cycle_time_ms,63.48,0.0
/control/diagnostics,cycle_time_ms,63.5,0.0
/planning/diagnostics,cycle_ms,63.501,2.592803
/control/diagnostics,cycle_time_ms,63.52,0.0
/control/diagnostics,cycle_time_ms,63.54,0.0
/control/diagnostics,cycle_time_ms,63.56,0.0
/control/diagnostics,cycle_time_ms,63.58,0.0
/control/diagnostics,cycle_time_ms,63.6,0.0
/planning/diagnostics,cycle_ms,63.601,2.233815
/control/diagnostics,cycle_time_ms,63.62,0.0
/control/diagnostics,cycle_time_ms,63.64,0.0
/control/diagnostics,cycle_time_ms,63.66,0.0
/control/diagnostics,cycle_time_ms,63.68,0.0
/planning/diagnostics,cycle_ms,63.701,2.480944
/control/diagnostics,cycle_time_ms,63.7,0.0
/control/diagnostics,cycle_time_ms,63.72,0.0
/control/diagnostics,cycle_time_ms,63.74,0.0
/control/diagnostics,cycle_time_ms,63.76,0.0
/control/diagnostics,cycle_time_ms,63.78,0.0
/control/diagnostics,cycle_time_ms,63.8,0.0
/planning/diagnostics,cycle_ms,63.8,2.459158
/control/diagnostics,cycle_time_ms,63.82,0.0
/control/diagnostics,cycle_time_ms,63.84,0.0
/control/diagnostics,cycle_time_ms,63.86,0.0
/control/diagnostics,cycle_time_ms,63.88,0.0
/control/diagnostics,cycle_time_ms,63.9,0.0
/planning/diagnostics,cycle_ms,63.902,2.245997
/control/diagnostics,cycle_time_ms,63.92,0.0
/control/diagnostics,cycle_time_ms,63.94,0.0
/control/diagnostics,cycle_time_ms,63.96,0.0
/control/diagnostics,cycle_time_ms,63.98,0.0
/planning/diagnostics,cycle_ms,64.0,1.929919
/control/diagnostics,cycle_time_ms,64.0,0.0
/control/diagnostics,cycle_time_ms,64.02,0.0
/control/diagnostics,cycle_time_ms,64.04,0.0
/perception/diagnostics,ground_ms,64.0,2.802692
/perception/diagnostics,cluster_ms,64.0,20.619139
/perception/diagnostics,fit_ms,64.0,3.512492
/perception/diagnostics,track_ms,64.0,0.10749
/perception/diagnostics,total_ms,64.0,27.340668
/control/diagnostics,cycle_time_ms,64.06,0.0
/control/diagnostics,cycle_time_ms,64.08,0.0
/control/diagnostics,cycle_time_ms,64.1,0.0
/planning/diagnostics,cycle_ms,64.1,2.407727
/control/diagnostics,cycle_time_ms,64.12,0.0
/control/diagnostics,cycle_time_ms,64.14,0.0
/control/diagnostics,cycle_time_ms,64.16,0.0
/control/diagnostics,cycle_time_ms,64.18,0.0
/control/diagnostics,cycle_time_ms,64.2,0.0
/planning/diagnostics,cycle_ms,64.202,1.78571
/control/diagnostics,cycle_time_ms,64.22,0.0
/control/diagnostics,cycle_time_ms,64.24,0.0
/control/diagnostics,cycle_time_ms,64.26,0.0
/control/diagnostics,cycle_time_ms,64.28,0.0
/control/diagnostics,cycle_time_ms,64.3,0.0
/planning/diagnostics,cycle_ms,64.3,1.535535
/control/diagnostics,cycle_time_ms,64.32,0.0
/control/diagnostics,cycle_time_ms,64.34,0.0
/control/diagnostics,cycle_time_ms,64.36,0.0
/control/diagnostics,cycle_time_ms,64.38,0.0
/control/diagnostics,cycle_time_ms,64.4,0.0
/planning/diagnostics,cycle_ms,64.4,1.387491
/control/diagnostics,cycle_time_ms,64.42,0.0
/control/diagnostics,cycle_time_ms,64.44,0.0
/control/diagnostics,cycle_time_ms,64.46,0.0
/control/diagnostics,cycle_time_ms,64.48,0.0
/control/diagnostics,cycle_time_ms,64.5,0.0
/planning/diagnostics,cycle_ms,64.501,1.284469
/control/diagnostics,cycle_time_ms,64.52,0.0
/control/diagnostics,cycle_time_ms,64.54,0.0
/control/diagnostics,cycle_time_ms,64.56,0.0
/control/diagnostics,cycle_time_ms,64.58,0.0
/planning/diagnostics,cycle_ms,64.6,1.605305
/control/diagnostics,cycle_time_ms,64.601,1.0
/control/diagnostics,cycle_time_ms,64.62,0.0
/control/diagnostics,cycle_time_ms,64.64,0.0
/control/diagnostics,cycle_time_ms,64.66,0.0
/control/diagnostics,cycle_time_ms,64.68,0.0
/control/diagnostics,cycle_time_ms,64.7,0.0
/planning/diagnostics,cycle_ms,64.7,1.181607
/control/diagnostics,cycle_time_ms,64.72,0.0
/control/diagnostics,cycle_time_ms,64.74,0.0
/control/diagnostics,cycle_time_ms,64.76,0.0
/control/diagnostics,cycle_time_ms,64.78,0.0
/control/diagnostics,cycle_time_ms,64.8,0.0
/planning/diagnostics,cycle_ms,64.802,1.134521
/control/diagnostics,cycle_time_ms,64.82,0.0
/control/diagnostics,cycle_time_ms,64.84,0.0
/control/diagnostics,cycle_time_ms,64.86,0.0
/control/diagnostics,cycle_time_ms,64.88,0.0
/planning/diagnostics,cycle_ms,64.9,1.071914
/control/diagnostics,cycle_time_ms,64.9,0.0
/control/diagnostics,cycle_time_ms,64.92,0.0
/control/diagnostics,cycle_time_ms,64.94,0.0
/control/diagnostics,cycle_time_ms,64.96,0.0
/control/diagnostics,cycle_time_ms,64.98,0.0
/control/diagnostics,cycle_time_ms,65.0,0.0
/planning/diagnostics,cycle_ms,65.001,1.138969
/control/diagnostics,cycle_time_ms,65.02,0.0
/control/diagnostics,cycle_time_ms,65.04,0.0
/control/diagnostics,cycle_time_ms,65.06,0.0
/perception/diagnostics,ground_ms,65.0,2.857805
/perception/diagnostics,cluster_ms,65.0,20.729012
/perception/diagnostics,fit_ms,65.0,3.292013
/perception/diagnostics,track_ms,65.0,0.111697
/perception/diagnostics,total_ms,65.0,27.185861
/control/diagnostics,cycle_time_ms,65.08,0.0
/control/diagnostics,cycle_time_ms,65.1,0.0
/planning/diagnostics,cycle_ms,65.101,1.405555
/control/diagnostics,cycle_time_ms,65.12,0.0
/control/diagnostics,cycle_time_ms,65.14,0.0
/control/diagnostics,cycle_time_ms,65.16,0.0
/control/diagnostics,cycle_time_ms,65.18,0.0
/control/diagnostics,cycle_time_ms,65.2,0.0
/planning/diagnostics,cycle_ms,65.2,0.622598
/control/diagnostics,cycle_time_ms,65.22,0.0
/control/diagnostics,cycle_time_ms,65.24,0.0
/control/diagnostics,cycle_time_ms,65.261,0.0
/control/diagnostics,cycle_time_ms,65.28,0.0
/control/diagnostics,cycle_time_ms,65.3,0.0
/planning/diagnostics,cycle_ms,65.3,0.490041
/control/diagnostics,cycle_time_ms,65.32,0.0
/control/diagnostics,cycle_time_ms,65.34,0.0
/control/diagnostics,cycle_time_ms,65.36,0.0
/control/diagnostics,cycle_time_ms,65.38,0.0
/control/diagnostics,cycle_time_ms,65.4,0.0
/planning/diagnostics,cycle_ms,65.4,0.556034
/control/diagnostics,cycle_time_ms,65.42,0.0
/control/diagnostics,cycle_time_ms,65.44,0.0
/control/diagnostics,cycle_time_ms,65.46,0.0
/control/diagnostics,cycle_time_ms,65.48,0.0
/planning/diagnostics,cycle_ms,65.5,0.291762
/control/diagnostics,cycle_time_ms,65.5,0.0
/control/diagnostics,cycle_time_ms,65.52,0.0
/control/diagnostics,cycle_time_ms,65.54,0.0
/control/diagnostics,cycle_time_ms,65.56,0.0
/control/diagnostics,cycle_time_ms,65.58,0.0
/planning/diagnostics,cycle_ms,65.6,0.384338
/control/diagnostics,cycle_time_ms,65.6,0.0
/control/diagnostics,cycle_time_ms,65.62,0.0
/control/diagnostics,cycle_time_ms,65.64,0.0
/control/diagnostics,cycle_time_ms,65.66,0.0
/control/diagnostics,cycle_time_ms,65.68,0.0
/planning/diagnostics,cycle_ms,65.7,0.169666
/control/diagnostics,cycle_time_ms,65.7,0.0
/control/diagnostics,cycle_time_ms,65.72,0.0
/control/diagnostics,cycle_time_ms,65.74,0.0
/control/diagnostics,cycle_time_ms,65.76,0.0
/control/diagnostics,cycle_time_ms,65.78,0.0
/planning/diagnostics,cycle_ms,65.8,0.243853
/control/diagnostics,cycle_time_ms,65.8,0.0
/control/diagnostics,cycle_time_ms,65.82,0.0
/control/diagnostics,cycle_time_ms,65.84,0.0
/control/diagnostics,cycle_time_ms,65.86,0.0
/control/diagnostics,cycle_time_ms,65.88,0.0
/planning/diagnostics,cycle_ms,65.9,0.162202
/control/diagnostics,cycle_time_ms,65.9,0.0
/control/diagnostics,cycle_time_ms,65.92,0.0
/control/diagnostics,cycle_time_ms,65.94,0.0
/control/diagnostics,cycle_time_ms,65.96,0.0
/control/diagnostics,cycle_time_ms,65.98,0.0
/control/diagnostics,cycle_time_ms,66.0,0.0
/planning/diagnostics,cycle_ms,66.0,0.147995
/control/diagnostics,cycle_time_ms,66.02,0.0
/control/diagnostics,cycle_time_ms,66.04,0.0
/perception/diagnostics,ground_ms,66.0,3.277576
/perception/diagnostics,cluster_ms,66.0,18.736378
/perception/diagnostics,fit_ms,66.0,2.827808
/perception/diagnostics,track_ms,66.0,0.055303
/perception/diagnostics,total_ms,66.0,25.010576
/control/diagnostics,cycle_time_ms,66.06,0.0
/control/diagnostics,cycle_time_ms,66.08,0.0
/control/diagnostics,cycle_time_ms,66.1,0.0
/planning/diagnostics,cycle_ms,66.1,0.184853
/control/diagnostics,cycle_time_ms,66.12,0.0
/control/diagnostics,cycle_time_ms,66.14,0.0
/control/diagnostics,cycle_time_ms,66.16,0.0
/control/diagnostics,cycle_time_ms,66.18,0.0
/planning/diagnostics,cycle_ms,66.2,0.184604
/control/diagnostics,cycle_time_ms,66.2,0.0
/control/diagnostics,cycle_time_ms,66.22,0.0
/control/diagnostics,cycle_time_ms,66.24,0.0
/control/diagnostics,cycle_time_ms,66.26,0.0
/control/diagnostics,cycle_time_ms,66.28,0.0
/control/diagnostics,cycle_time_ms,66.3,0.0
/planning/diagnostics,cycle_ms,66.3,0.036959
/control/diagnostics,cycle_time_ms,66.32,0.0
/control/diagnostics,cycle_time_ms,66.34,0.0
/control/diagnostics,cycle_time_ms,66.36,0.0
/control/diagnostics,cycle_time_ms,66.38,0.0
/planning/diagnostics,cycle_ms,66.4,0.064019
/control/diagnostics,cycle_time_ms,66.401,0.0
/control/diagnostics,cycle_time_ms,66.42,0.0
/control/diagnostics,cycle_time_ms,66.44,0.0
/control/diagnostics,cycle_time_ms,66.46,0.0
/control/diagnostics,cycle_time_ms,66.48,0.0
/planning/diagnostics,cycle_ms,66.5,0.036098
/control/diagnostics,cycle_time_ms,66.5,0.0
/control/diagnostics,cycle_time_ms,66.52,0.0
/control/diagnostics,cycle_time_ms,66.54,0.0
/control/diagnostics,cycle_time_ms,66.561,1.0
/control/diagnostics,cycle_time_ms,66.58,0.0
/control/diagnostics,cycle_time_ms,66.6,0.0
/planning/diagnostics,cycle_ms,66.6,0.035386
/control/diagnostics,cycle_time_ms,66.62,0.0
/control/diagnostics,cycle_time_ms,66.64,0.0
/control/diagnostics,cycle_time_ms,66.661,0.0
/control/diagnostics,cycle_time_ms,66.68,0.0
/planning/diagnostics,cycle_ms,66.7,0.038261
/control/diagnostics,cycle_time_ms,66.7,0.0
/control/diagnostics,cycle_time_ms,66.72,0.0
/control/diagnostics,cycle_time_ms,66.74,0.0
/control/diagnostics,cycle_time_ms,66.76,0.0
/control/diagnostics,cycle_time_ms,66.78,0.0
/control/diagnostics,cycle_time_ms,66.8,0.0
/planning/diagnostics,cycle_ms,66.8,0.039123
/control/diagnostics,cycle_time_ms,66.82,0.0
/control/diagnostics,cycle_time_ms,66.84,0.0
/control/diagnostics,cycle_time_ms,66.86,0.0
/control/diagnostics,cycle_time_ms,66.88,0.0
/planning/diagnostics,cycle_ms,66.9,0.063408
/control/diagnostics,cycle_time_ms,66.9,0.0
/control/diagnostics,cycle_time_ms,66.92,0.0
/control/diagnostics,cycle_time_ms,66.94,0.0
/control/diagnostics,cycle_time_ms,66.96,0.0
/control/diagnostics,cycle_time_ms,66.98,0.0
/control/diagnostics,cycle_time_ms,67.0,0.0
/planning/diagnostics,cycle_ms,67.001,0.055072
/control/diagnostics,cycle_time_ms,67.02,0.0
/control/diagnostics,cycle_time_ms,67.04,0.0
/control/diagnostics,cycle_time_ms,67.06,0.0
/perception/diagnostics,ground_ms,67.0,2.959365
/perception/diagnostics,cluster_ms,67.0,16.875044
/perception/diagnostics,fit_ms,67.0,2.517602
/perception/diagnostics,track_ms,67.0,0.048991
/perception/diagnostics,total_ms,67.0,22.50802
/control/diagnostics,cycle_time_ms,67.08,0.0
/planning/diagnostics,cycle_ms,67.1,0.038351
/control/diagnostics,cycle_time_ms,67.1,0.0
/control/diagnostics,cycle_time_ms,67.12,0.0
/control/diagnostics,cycle_time_ms,67.14,0.0
/control/diagnostics,cycle_time_ms,67.16,0.0
/control/diagnostics,cycle_time_ms,67.18,0.0
/planning/diagnostics,cycle_ms,67.2,0.078797
/control/diagnostics,cycle_time_ms,67.2,0.0
/control/diagnostics,cycle_time_ms,67.22,0.0
/control/diagnostics,cycle_time_ms,67.24,0.0
/control/diagnostics,cycle_time_ms,67.26,0.0
/control/diagnostics,cycle_time_ms,67.28,0.0
/planning/diagnostics,cycle_ms,67.3,0.034734
/control/diagnostics,cycle_time_ms,67.3,0.0
/control/diagnostics,cycle_time_ms,67.32,0.0
/control/diagnostics,cycle_time_ms,67.34,0.0
/control/diagnostics,cycle_time_ms,67.36,0.0
/control/diagnostics,cycle_time_ms,67.38,0.0
/planning/diagnostics,cycle_ms,67.4,0.041247
/control/diagnostics,cycle_time_ms,67.4,0.0
/control/diagnostics,cycle_time_ms,67.42,0.0
/control/diagnostics,cycle_time_ms,67.44,0.0
/control/diagnostics,cycle_time_ms,67.46,0.0
